#,BPM,Genres,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud (Db),Key,Time Signature,Camelot,Duration_sec,Genre,genre_encoded,Key_encoded,Camelot_encoded,Has_Tekno,Has_Acid,Has_Industrial,Has_Rave,Has_Warehouse,Has_Minimal,Has_Trance,Has_House,Has_Bass,Has_Dark
156,155,"hard techno, techno, tekno, acid techno, hardcore techno, industrial",75,79,3,70,23,10,0,-11,F#/G♭ Major,4,2B,264.0,Hard Techno,0,18,9,1,1,1,0,0,0,0,0,0,0
157,156,"hard techno, acid techno, techno",70,100,1,83,14,10,0,-6,G#/A♭ Major,4,4B,338.0,Hard Techno,0,22,13,0,1,0,0,0,0,0,0,0,0
158,155,"hard techno, techno, acid techno, tekno, hardcore techno",65,94,0,80,19,10,10,-7,C♯/D♭ Major,4,3B,356.0,Hard Techno,0,8,11,1,1,0,0,0,0,0,0,0,0
159,154,"hard techno, tekno, acid techno, techno",62,100,1,45,24,30,30,-2,B Minor,4,10A,325.0,Hard Techno,0,5,0,1,1,0,0,0,0,0,0,0,0
160,160,"hard techno, breakbeat",69,100,0,59,22,10,0,-7,G Major,4,9B,261.0,Hard Techno,0,20,23,0,0,0,0,0,0,0,0,0,0
161,160,"acid techno, hard techno, techno",68,99,0,88,64,0,0,-4,F#/G♭ Major,4,2B,266.0,Hard Techno,0,18,9,0,1,0,0,0,0,0,0,0,0
162,155,"hard techno, techno, tekno",73,93,0,89,62,0,20,-5,B Minor,4,10A,275.0,Hard Techno,0,5,0,1,0,0,0,0,0,0,0,0,0
163,155,"hard techno, ebm, industrial, techno, acid techno, hardcore techno",52,97,0,82,47,0,30,-6,C♯/D♭ Major,4,3B,269.0,Hard Techno,0,8,11,0,1,1,0,0,0,0,0,0,0
164,160,"brazilian bass, electronic, slap house, electro house, hypertechno, techno, ",65,95,0,13,43,0,10,-5,A#/B♭ Major,4,6B,121.0,Melodic Techno,2,2,17,0,0,0,0,0,0,0,1,1,0
165,138,"hypertechno, techno",87,77,12,48,56,0,0,-6,B Minor,4,10A,152.0,Other,3,5,0,0,0,0,0,0,0,0,0,0,0
166,154,"hypertechno, techno, grime, uk drill",67,75,2,1,56,10,10,-11,C♯/D♭ Major,4,3B,135.0,Other,3,8,11,0,0,0,0,0,0,0,0,0,0
167,155,"hard techno, techno, acid techno, tekno, hardcore techno",80,100,0,9,48,10,60,-4,D Major,4,10B,274.0,Hard Techno,0,10,1,1,1,0,0,0,0,0,0,0,0
168,155,"hardstyle, schlagerparty, hardcore, hardcore techno, frenchcore",45,88,18,0,23,0,0,-4,B Minor,4,10A,203.0,Other,3,5,0,0,0,0,0,0,0,0,0,0,0
169,138,"big room, electronica, edm, electro, psytrance, trance, progressive trance",68,97,1,73,31,0,0,-5,C Major,3,8B,198.0,Melodic Techno,2,6,21,0,0,0,0,0,0,1,0,0,0
170,143,"psytrance, progressive trance, trance",68,96,2,51,26,10,50,-6,G#/A♭ Major,3,4B,203.0,Melodic Techno,2,22,13,0,0,0,0,0,0,1,0,0,0
171,143,"psytrance, progressive trance, trance",37,97,6,63,23,10,20,-9,B Major,4,1B,199.0,Melodic Techno,2,4,7,0,0,0,0,0,0,1,0,0,0
172,145,"techno, hard techno, psytrance, acid techno, tekno",62,88,0,91,6,0,10,-7,D#/E♭ Minor,4,2A,220.0,Hard Techno,0,13,8,1,1,0,0,0,0,1,0,0,0
173,155,"hard techno, techno, acid techno, tekno, industrial, hardcore techno",36,100,0,82,3,0,10,-9,C Major,4,8B,348.0,Hard Techno,0,6,21,1,1,1,0,0,0,0,0,0,0
174,142,"hard techno, techno, acid techno, industrial, hardcore techno, gabber, tekno",59,87,0,58,7,0,30,-7,C♯/D♭ Minor,4,12A,342.0,Hard Techno,0,9,4,1,1,1,0,0,0,0,0,0,0
175,154,"hard techno, tekno, techno, acid techno, hardcore techno",55,97,0,76,13,0,0,-4,B Minor,4,10A,213.0,Hard Techno,0,5,0,1,1,0,0,0,0,0,0,0,0
176,150,"hard techno, tekno, techno, acid techno, hardcore techno",61,99,0,79,34,0,60,-5,G#/A♭ Major,4,4B,251.0,Hard Techno,0,22,13,1,1,0,0,0,0,0,0,0,0
177,142,"ebm, acid techno, hard techno, techno, industrial",47,99,0,89,41,0,20,-6,B Minor,4,10A,357.0,Hard Techno,0,5,0,0,1,1,0,0,0,0,0,0,0
178,170,"hard techno, techno, tekno, acid techno",63,97,0,91,33,0,20,-1,A#/B♭ Major,4,6B,310.0,Hard Techno,0,2,17,1,1,0,0,0,0,0,0,0,0
179,130,"techno, melodic techno, acid techno, minimal techno",66,97,0,90,4,0,10,-10,D Major,3,10B,362.0,Hard Techno,0,10,1,0,1,0,0,0,1,0,0,0,0
180,124,"melodic house, melodic techno, indie dance, techno",61,89,0,4,22,0,10,-8,B Minor,4,10A,298.0,Melodic Techno,2,5,0,0,0,0,0,0,0,0,1,0,0
181,125,"melodic techno, melodic house, techno, afro house",78,77,0,85,35,0,10,-8,C♯/D♭ Major,4,3B,263.0,Melodic Techno,2,8,11,0,0,0,0,0,0,0,1,0,0
182,155,"hypertechno, techno, stutter house",71,98,5,24,32,0,10,-6,A#/B♭ Minor,4,3A,147.0,Melodic Techno,2,3,10,0,0,0,0,0,0,0,1,0,0
183,142,"psytrance, trance, progressive trance, big room, techno, hard techno, acid techno, hypertechno, ",62,96,2,11,12,0,0,-8,E Minor,4,9A,193.0,Hard Techno,0,15,22,0,1,0,0,0,0,1,0,0,0
184,152,"hard techno, techno, tekno, acid techno, hardcore techno",78,99,2,88,7,30,10,-6,B Major,4,1B,246.0,Hard Techno,0,4,7,1,1,0,0,0,0,0,0,0,0
185,148,"hard techno, techno",78,89,0,89,54,0,30,-5,C♯/D♭ Major,4,3B,302.0,Hard Techno,0,8,11,0,0,0,0,0,0,0,0,0,0
186,155,"hard techno, acid techno",61,96,0,66,54,0,20,-8,G Major,4,9B,323.0,Hard Techno,0,20,23,0,1,0,0,0,0,0,0,0,0
187,160,"hard techno, acid techno",64,93,0,79,31,0,0,-6,B Minor,4,10A,268.0,Hard Techno,0,5,0,0,1,0,0,0,0,0,0,0,0
188,76,"hard techno, techno, acid techno, tekno, hardcore techno",56,99,0,73,62,0,10,-6,F Minor,4,4A,285.0,Hard Techno,0,17,12,1,1,0,0,0,0,0,0,0,0
189,155,"hard techno, acid techno, techno, tekno",73,99,0,85,11,0,0,-7,G Major,4,9B,290.0,Hard Techno,0,20,23,1,1,0,0,0,0,0,0,0,0
190,142,"psytrance, progressive trance, trance",61,71,19,87,7,0,0,-9,A Minor,4,8A,440.0,Melodic Techno,2,1,20,0,0,0,0,0,0,1,0,0,0
191,126,"minimal techno, melodic techno",94,66,2,75,45,10,10,-9,D#/E♭ Minor,4,2A,415.0,Melodic Techno,2,13,8,0,0,0,0,0,1,0,0,0,0
192,165,"hard techno, acid techno, techno, tekno",68,93,2,84,15,0,0,-7,A#/B♭ Minor,4,3A,488.0,Hard Techno,0,3,10,1,1,0,0,0,0,0,0,0,0
193,143,"dub techno, techno",76,99,64,96,49,0,10,-10,A#/B♭ Minor,4,3A,318.0,Other,3,3,10,0,0,0,0,0,0,0,0,0,0
194,151,"hard techno, techno, acid techno",68,100,0,66,14,10,20,-4,G Major,4,9B,484.0,Hard Techno,0,20,23,0,1,0,0,0,0,0,0,0,0
195,150,"slap house, italo dance",73,76,19,31,33,0,20,-8,D#/E♭ Minor,4,2A,179.0,Melodic Techno,2,13,8,0,0,0,0,0,0,0,1,0,0
196,160,"hard techno, acid techno",77,94,1,28,45,20,0,-5,F Major,4,7B,348.0,Hard Techno,0,16,19,0,1,0,0,0,0,0,0,0,0
197,160,"hard techno, hypertechno, techno",58,97,0,50,48,0,0,-4,G#/A♭ Major,4,4B,241.0,Hard Techno,0,22,13,0,0,0,0,0,0,0,0,0,0
198,160,"hard techno, hypertechno, techno",50,99,0,65,40,0,30,-4,G Major,4,9B,229.0,Hard Techno,0,20,23,0,0,0,0,0,0,0,0,0,0
199,150,"hard techno, hypertechno, techno",59,100,0,48,21,10,30,-3,C♯/D♭ Minor,4,12A,249.0,Hard Techno,0,9,4,0,0,0,0,0,0,0,0,0,0
200,158,"hard techno, techno, acid techno, tekno, hypertechno",68,80,0,22,55,0,20,-6,B Minor,4,10A,240.0,Hard Techno,0,5,0,1,1,0,0,0,0,0,0,0,0
201,136,"techno, minimal techno, acid techno, tech house",63,98,0,42,21,0,30,-5,B Minor,4,10A,236.0,Hard Techno,0,5,0,0,1,0,0,0,1,0,1,0,0
202,127,"melodic techno, minimal techno, techno, deep house, melodic house, neue deutsche welle, german pop, tech house",64,62,0,67,27,0,10,-9,B Minor,4,10A,265.0,Melodic Techno,2,5,0,0,0,0,0,0,1,0,1,0,0
203,144,"big room, edm, progressive house, electronica, techno, hard techno, acid techno",83,92,8,62,5,30,30,-8,G Minor,4,6A,248.0,Hard Techno,0,21,16,0,1,0,0,0,0,0,1,0,0
204,160,"hard techno, acid techno, ",67,98,0,76,31,0,0,-4,C♯/D♭ Major,4,3B,312.0,Hard Techno,0,8,11,0,1,0,0,0,0,0,0,0,0
205,146,"techno, hard techno, acid techno, tekno",62,92,0,82,21,0,10,-5,A Major,4,11B,563.0,Hard Techno,0,0,3,1,1,0,0,0,0,0,0,0,0
206,150,"big room, electronica, edm, electro, trance, house, dance, ",74,91,2,20,36,10,10,-5,C♯/D♭ Major,4,3B,291.0,Melodic Techno,2,8,11,0,0,0,0,0,0,1,1,0,0
207,142,"hard techno, techno, acid techno, tekno",60,100,1,87,48,0,10,-7,G#/A♭ Major,4,4B,344.0,Hard Techno,0,22,13,1,1,0,0,0,0,0,0,0,0
208,142,"hard techno, techno, acid techno, tekno",61,89,0,75,8,0,20,-10,D Major,4,10B,369.0,Hard Techno,0,10,1,1,1,0,0,0,0,0,0,0,0
209,140,"psytrance, progressive trance, trance",78,70,10,36,4,20,0,-7,F Major,4,7B,310.0,Melodic Techno,2,16,19,0,0,0,0,0,0,1,0,0,0
210,155,"hard techno, techno, tekno, acid techno",52,92,0,87,47,0,10,-8,C♯/D♭ Major,4,3B,374.0,Hard Techno,0,8,11,1,1,0,0,0,0,0,0,0,0
211,147,"hard techno, techno, acid techno, industrial, tekno, ",47,98,0,78,12,0,10,-5,A Major,4,11B,444.0,Hard Techno,0,0,3,1,1,1,0,0,0,0,0,0,0
212,137,"techno, hard techno, acid techno, tekno",58,91,0,73,36,0,10,-9,G Major,4,9B,358.0,Hard Techno,0,20,23,1,1,0,0,0,0,0,0,0,0
213,150,"hard techno, acid techno, techno, tekno",58,82,0,91,60,0,0,-7,G Major,4,9B,363.0,Hard Techno,0,20,23,1,1,0,0,0,0,0,0,0,0
214,156,"hard techno, acid techno, techno, tekno",39,82,0,36,10,0,0,-9,C♯/D♭ Minor,4,12A,490.0,Hard Techno,0,9,4,1,1,0,0,0,0,0,0,0,0
217,157,"hard techno, techno",56,98,1,85,65,0,10,-6,C♯/D♭ Minor,4,12A,376.0,Hard Techno,0,9,4,0,0,0,0,0,0,0,0,0,0
218,135,"techno, acid techno, hard techno, tekno",74,97,1,93,13,10,10,-5,F#/G♭ Minor,4,11A,373.0,Hard Techno,0,19,2,1,1,0,0,0,0,0,0,0,0
219,148,"hard techno, techno, acid techno, neue deutsche welle",58,91,0,78,52,0,0,-8,C♯/D♭ Major,4,3B,371.0,Hard Techno,0,8,11,0,1,0,0,0,0,0,0,0,0
220,147,"hard techno, acid techno, techno, tekno",56,89,0,79,9,0,10,-6,B Minor,4,10A,328.0,Hard Techno,0,5,0,1,1,0,0,0,0,0,0,0,0
221,128,"techno, dub techno, minimal techno, idm",60,74,0,69,7,0,10,-10,G Major,4,9B,485.0,Other,3,20,23,0,0,0,0,0,1,0,0,0,0
222,137,trance,61,93,1,81,33,0,10,-7,G Major,4,9B,463.0,Trance,4,20,23,0,0,0,0,0,0,1,0,0,0
223,155,"hard techno, techno, tekno, acid techno, hardcore techno",60,99,0,22,41,0,50,-6,F Minor,4,4A,330.0,Hard Techno,0,17,12,1,1,0,0,0,0,0,0,0,0
224,155,"hard techno, techno, industrial, tekno, hardcore techno, acid techno",61,100,0,75,36,10,10,-3,C♯/D♭ Major,4,3B,322.0,Hard Techno,0,8,11,1,1,1,0,0,0,0,0,0,0
225,153,"hard techno, acid techno",70,100,5,87,18,10,10,-8,F#/G♭ Major,4,2B,314.0,Hard Techno,0,18,9,0,1,0,0,0,0,0,0,0,0
226,150,"hard techno, acid techno, techno, tekno",75,97,0,90,35,10,10,-5,C♯/D♭ Major,4,3B,272.0,Hard Techno,0,8,11,1,1,0,0,0,0,0,0,0,0
227,155,"acid techno, hard techno, techno, hypertechno, tekno",48,100,0,84,40,0,30,-4,E Major,4,12B,306.0,Hard Techno,0,14,5,1,1,0,0,0,0,0,0,0,0
228,150,"acid techno, hard techno",69,100,1,77,25,0,10,-5,A#/B♭ Major,4,6B,377.0,Hard Techno,0,2,17,0,1,0,0,0,0,0,0,0,0
229,139,"hard techno, techno, acid techno, tekno",72,76,1,81,14,0,0,-9,F#/G♭ Major,4,2B,443.0,Hard Techno,0,18,9,1,1,0,0,0,0,0,0,0,0
230,138,"hard techno, techno, acid techno, tekno",52,95,0,80,25,0,40,-8,A#/B♭ Minor,4,3A,313.0,Hard Techno,0,3,10,1,1,0,0,0,0,0,0,0,0
231,160,"hard techno, techno, industrial, acid techno, tekno",63,100,0,87,20,10,0,-5,D Major,4,10B,312.0,Hard Techno,0,10,1,1,1,1,0,0,0,0,0,0,0
232,153,"hard techno, techno, acid techno, tekno",57,98,0,95,42,40,10,-5,B Minor,4,10A,338.0,Hard Techno,0,5,0,1,1,0,0,0,0,0,0,0,0
233,155,"techno, hard techno, hypertechno, tekno",72,92,0,60,16,0,0,-6,D Major,4,10B,278.0,Hard Techno,0,10,1,1,0,0,0,0,0,0,0,0,0
234,150,"hard techno, techno, acid techno",59,95,2,79,18,0,10,-9,B Minor,4,10A,332.0,Hard Techno,0,5,0,0,1,0,0,0,0,0,0,0,0
235,160,"hard techno, techno, acid techno",62,100,0,79,33,10,10,-3,C♯/D♭ Major,4,3B,240.0,Hard Techno,0,8,11,0,1,0,0,0,0,0,0,0,0
237,170,"tekno, techno",64,55,40,11,48,0,10,-12,C♯/D♭ Major,4,3B,70.0,Hard Techno,0,8,11,1,0,0,0,0,0,0,0,0,0
238,155,"hard techno, techno, acid techno, tekno, minimal techno, hardcore techno",57,100,0,57,51,10,80,-3,F#/G♭ Minor,4,11A,278.0,Hard Techno,0,19,2,1,1,0,0,0,1,0,0,0,0
239,156,hard techno,67,93,1,82,48,0,10,-4,B Minor,4,10A,272.0,Hard Techno,0,5,0,0,0,0,0,0,0,0,0,0,0
240,164,"hard techno, techno, acid techno, tekno, hardcore techno",63,96,0,0,18,10,10,-3,C♯/D♭ Major,4,3B,259.0,Hard Techno,0,8,11,1,1,0,0,0,0,0,0,0,0
241,154,"hard house, techno, hard techno, tekno, trance, hypertechno, eurodance",75,100,3,66,77,0,0,-4,B Minor,4,10A,240.0,Hard Techno,0,5,0,1,0,0,0,0,0,1,1,0,0
242,104,"trance, progressive house, electronica, edm, psytrance, progressive trance",59,91,1,1,21,0,20,-8,A Major,3,11B,215.0,Melodic Techno,2,0,3,0,0,0,0,0,0,1,1,0,0
243,103,"psytrance, trance, progressive trance",38,95,1,70,7,0,10,-6,C♯/D♭ Major,3,3B,474.0,Melodic Techno,2,8,11,0,0,0,0,0,0,1,0,0,0
244,138,"psytrance, trance, progressive trance, brazilian bass",74,78,9,35,31,0,10,-5,F Minor,4,4A,194.0,Melodic Techno,2,17,12,0,0,0,0,0,0,1,0,1,0
245,140,"brazilian bass, electronic, g-house, electro, psytrance, trance, progressive trance",73,75,4,41,4,10,0,-7,E Major,4,12B,178.0,Melodic Techno,2,14,5,0,0,0,0,0,0,1,1,1,0
246,137,"psytrance, trance, progressive trance",70,87,0,84,4,10,10,-8,D Major,4,10B,468.0,Melodic Techno,2,10,1,0,0,0,0,0,0,1,0,0,0
247,138,"psytrance, trance, progressive trance",59,99,1,82,7,0,10,-7,F#/G♭ Minor,4,11A,460.0,Melodic Techno,2,19,2,0,0,0,0,0,0,1,0,0,0
248,138,"psytrance, progressive trance, trance",71,85,0,76,10,0,10,-6,A Major,4,11B,487.0,Melodic Techno,2,0,3,0,0,0,0,0,0,1,0,0,0
249,138,"psytrance, trance, progressive trance, tekno",38,75,1,68,23,0,10,-8,D Major,4,10B,422.0,Hard Techno,0,10,1,1,0,0,0,0,0,1,0,0,0
250,138,"psytrance, trance, progressive trance",68,98,0,84,4,0,10,-6,E Minor,4,9A,445.0,Melodic Techno,2,15,22,0,0,0,0,0,0,1,0,0,0
251,144,"psytrance, trance, progressive trance",61,92,0,67,4,0,10,-7,G#/A♭ Major,4,4B,415.0,Melodic Techno,2,22,13,0,0,0,0,0,0,1,0,0,0
252,138,"trance, progressive house, electronica, edm, psytrance, progressive trance",35,94,0,16,14,0,40,-6,C♯/D♭ Minor,4,12A,457.0,Melodic Techno,2,9,4,0,0,0,0,0,0,1,1,0,0
253,185,"psytrance, trance",55,95,1,12,12,10,90,-4,C Major,4,8B,322.0,Trance,4,6,21,0,0,0,0,0,0,1,0,0,0
254,138,"psytrance, trance, progressive trance",62,89,0,50,11,0,30,-8,F#/G♭ Minor,4,11A,555.0,Melodic Techno,2,19,2,0,0,0,0,0,0,1,0,0,0
255,138,"psytrance, trance, progressive trance",69,87,1,35,37,0,30,-7,B Minor,4,10A,420.0,Melodic Techno,2,5,0,0,0,0,0,0,0,1,0,0,0
256,137,"psytrance, progressive trance, trance",84,72,1,79,20,0,10,-6,G Major,4,9B,501.0,Melodic Techno,2,20,23,0,0,0,0,0,0,1,0,0,0
257,138,"psytrance, progressive trance, trance",74,75,1,82,14,0,40,-7,D#/E♭ Minor,4,2A,492.0,Melodic Techno,2,13,8,0,0,0,0,0,0,1,0,0,0
258,142,"psytrance, progressive trance",59,93,0,84,25,0,10,-7,A Major,4,11B,496.0,Melodic Techno,2,0,3,0,0,0,0,0,0,1,0,0,0
259,140,"psytrance, trance, progressive trance",61,70,0,72,28,0,0,-9,D Major,4,10B,335.0,Melodic Techno,2,10,1,0,0,0,0,0,0,1,0,0,0
260,140,"psytrance, trance, progressive trance",69,64,13,76,11,0,10,-10,G#/A♭ Major,4,4B,493.0,Melodic Techno,2,22,13,0,0,0,0,0,0,1,0,0,0
261,140,"psytrance, trance, progressive trance",66,65,0,41,33,0,10,-8,C♯/D♭ Major,4,3B,447.0,Melodic Techno,2,8,11,0,0,0,0,0,0,1,0,0,0
262,138,"psytrance, progressive trance, trance",75,83,3,80,6,0,10,-7,G Major,4,9B,385.0,Melodic Techno,2,20,23,0,0,0,0,0,0,1,0,0,0
263,134,"psytrance, progressive trance, trance",70,59,19,76,20,0,10,-8,A Minor,4,8A,525.0,Melodic Techno,2,1,20,0,0,0,0,0,0,1,0,0,0
264,185,"psytrance, trance",40,90,0,82,4,0,50,-8,A Major,4,11B,443.0,Trance,4,0,3,0,0,0,0,0,0,1,0,0,0
265,99,psytrance,32,98,0,66,40,0,20,-10,F#/G♭ Minor,4,11A,398.0,Trance,4,19,2,0,0,0,0,0,0,1,0,0,0
266,160,psytrance,45,96,0,78,26,0,60,-8,A#/B♭ Minor,4,3A,497.0,Trance,4,3,10,0,0,0,0,0,0,1,0,0,0
267,190,psytrance,47,95,0,87,12,20,10,-5,E Major,4,12B,475.0,Trance,4,14,5,0,0,0,0,0,0,1,0,0,0
268,100,psytrance,49,92,0,60,8,0,0,-7,G Major,4,9B,512.0,Trance,4,20,23,0,0,0,0,0,0,1,0,0,0
269,155,"psytrance, trance",35,90,0,86,4,10,10,-6,G Major,3,9B,438.0,Trance,4,20,23,0,0,0,0,0,0,1,0,0,0
270,143,"psytrance, trance, progressive trance",63,95,2,84,24,10,10,-6,F#/G♭ Minor,4,11A,357.0,Melodic Techno,2,19,2,0,0,0,0,0,0,1,0,0,0
271,140,"psytrance, trance, progressive trance",62,93,1,79,21,0,10,-5,A Major,4,11B,229.0,Melodic Techno,2,0,3,0,0,0,0,0,0,1,0,0,0
272,140,"trance, big room, electronica, progressive trance, psytrance",59,92,2,50,4,0,20,-5,C♯/D♭ Minor,4,12A,219.0,Melodic Techno,2,9,4,0,0,0,0,0,0,1,0,0,0
273,145,"psytrance, trance, progressive trance",53,92,0,79,4,0,80,-7,F#/G♭ Minor,4,11A,528.0,Melodic Techno,2,19,2,0,0,0,0,0,0,1,0,0,0
274,143,"psytrance, trance, progressive trance",64,76,0,84,4,0,0,-7,D#/E♭ Minor,4,2A,607.0,Melodic Techno,2,13,8,0,0,0,0,0,0,1,0,0,0
275,145,"organic house, tribal house, psytrance, trance, progressive trance",51,95,0,75,25,0,0,-5,G#/A♭ Major,4,4B,486.0,Melodic Techno,2,22,13,0,0,0,0,0,0,1,1,0,0
276,180,"psytrance, trance, tekno, techno",50,95,1,70,16,20,0,-5,A Major,4,11B,352.0,Hard Techno,0,0,3,1,0,0,0,0,0,1,0,0,0
277,140,"psytrance, trance, progressive trance",69,89,1,87,4,10,10,-6,C Major,4,8B,442.0,Melodic Techno,2,6,21,0,0,0,0,0,0,1,0,0,0
278,105,"psytrance, trance, progressive trance",52,87,2,74,15,0,60,-7,G Major,3,9B,354.0,Melodic Techno,2,20,23,0,0,0,0,0,0,1,0,0,0
279,138,"big room, electronica, edm, electro, psytrance, trance, progressive trance, ",56,99,0,38,7,10,0,-4,C♯/D♭ Major,4,3B,161.0,Melodic Techno,2,8,11,0,0,0,0,0,0,1,0,0,0
280,138,"psytrance, progressive trance, trance",69,83,0,89,6,0,0,-8,G Major,4,9B,481.0,Melodic Techno,2,20,23,0,0,0,0,0,0,1,0,0,0
281,140,"psytrance, trance, progressive trance",58,92,0,82,18,0,10,-8,G Major,4,9B,466.0,Melodic Techno,2,20,23,0,0,0,0,0,0,1,0,0,0
282,140,"psytrance, trance, progressive trance",65,91,0,75,8,0,10,-7,G Major,4,9B,553.0,Melodic Techno,2,20,23,0,0,0,0,0,0,1,0,0,0
283,138,"psytrance, trance, progressive trance",62,89,0,79,13,0,10,-8,G#/A♭ Major,4,4B,523.0,Melodic Techno,2,22,13,0,0,0,0,0,0,1,0,0,0
284,143,"psytrance, trance, progressive trance",66,88,0,88,4,0,10,-6,A Major,4,11B,499.0,Melodic Techno,2,0,3,0,0,0,0,0,0,1,0,0,0
285,138,"psytrance, progressive trance, trance",74,91,0,86,4,0,0,-9,G Major,4,9B,584.0,Melodic Techno,2,20,23,0,0,0,0,0,0,1,0,0,0
286,136,"psytrance, progressive trance, trance",72,54,1,48,9,0,10,-9,D Major,4,10B,478.0,Melodic Techno,2,10,1,0,0,0,0,0,0,1,0,0,0
287,145,"techno, hard techno, psytrance, acid techno, tekno",64,88,6,59,4,0,10,-9,G Major,4,9B,357.0,Hard Techno,0,20,23,1,1,0,0,0,0,1,0,0,0
288,150,"techno, hard techno, psytrance, acid techno, tekno",68,83,1,83,21,0,0,-11,G Major,4,9B,378.0,Hard Techno,0,20,23,1,1,0,0,0,0,1,0,0,0
289,145,"psytrance, trance",65,82,0,36,62,0,20,-6,D Major,4,10B,440.0,Trance,4,10,1,0,0,0,0,0,0,1,0,0,0
290,129,"techno, minimal techno, melodic techno, tech house",79,69,0,91,22,0,20,-10,D#/E♭ Minor,4,2A,435.0,Melodic Techno,2,13,8,0,0,0,0,0,1,0,1,0,0
291,185,"psytrance, trance",44,99,1,4,22,10,0,-4,C Major,4,8B,304.0,Trance,4,6,21,0,0,0,0,0,0,1,0,0,0
292,142,"psytrance, trance, progressive trance",60,82,0,86,4,0,30,-7,A Minor,4,8A,451.0,Melodic Techno,2,1,20,0,0,0,0,0,0,1,0,0,0
293,104,"psytrance, trance, progressive trance",39,94,0,76,4,0,0,-8,G Major,1,9B,481.0,Melodic Techno,2,20,23,0,0,0,0,0,0,1,0,0,0
294,138,"psytrance, trance, progressive trance",65,90,0,84,12,0,30,-8,A#/B♭ Major,4,6B,488.0,Melodic Techno,2,2,17,0,0,0,0,0,0,1,0,0,0
295,138,"psytrance, progressive trance, trance",68,94,0,84,4,0,10,-7,F#/G♭ Minor,4,11A,453.0,Melodic Techno,2,19,2,0,0,0,0,0,0,1,0,0,0
296,138,"psytrance, progressive trance, trance",75,87,10,90,9,10,0,-8,B Minor,4,10A,413.0,Melodic Techno,2,5,0,0,0,0,0,0,0,1,0,0,0
297,144,"psytrance, trance, progressive trance",63,94,0,74,13,0,20,-7,G Major,4,9B,406.0,Melodic Techno,2,20,23,0,0,0,0,0,0,1,0,0,0
298,123,"afro house, melodic techno, melodic house",72,83,0,88,15,0,10,-8,F Minor,4,4A,391.0,Melodic Techno,2,17,12,0,0,0,0,0,0,0,1,0,0
299,143,"psytrance, trance, progressive trance",59,98,0,85,56,10,70,-7,G#/A♭ Major,4,4B,460.0,Melodic Techno,2,22,13,0,0,0,0,0,0,1,0,0,0
300,148,"psytrance, trance",73,95,0,84,53,0,70,-7,G Major,3,9B,435.0,Trance,4,20,23,0,0,0,0,0,0,1,0,0,0
301,142,"psytrance, trance, progressive trance",55,94,0,79,4,0,10,-7,F#/G♭ Minor,4,11A,488.0,Melodic Techno,2,19,2,0,0,0,0,0,0,1,0,0,0
302,185,"psytrance, trance",48,97,0,23,8,0,60,-3,C Major,4,8B,331.0,Trance,4,6,21,0,0,0,0,0,0,1,0,0,0
303,137,"techno, hard techno, acid techno, tekno",74,86,14,64,4,0,10,-5,D Major,4,10B,199.0,Hard Techno,0,10,1,1,1,0,0,0,0,0,0,0,0
304,160,psytrance,56,99,0,79,19,20,30,-6,A#/B♭ Minor,4,3A,485.0,Trance,4,3,10,0,0,0,0,0,0,1,0,0,0
305,145,"psytrance, trance, progressive trance",56,98,0,79,38,0,20,-6,G Major,4,9B,443.0,Melodic Techno,2,20,23,0,0,0,0,0,0,1,0,0,0
306,95,"psytrance, trance, tekno, techno",39,95,2,88,6,10,10,-6,E Minor,4,9A,232.0,Hard Techno,0,15,22,1,0,0,0,0,0,1,0,0,0
307,103,"psytrance, trance, progressive trance",67,95,2,69,25,0,0,-5,F#/G♭ Major,4,2B,119.0,Melodic Techno,2,18,9,0,0,0,0,0,0,1,0,0,0
308,138,"trance, progressive house, electronica, edm",38,96,1,0,17,0,20,-4,F Minor,4,4A,183.0,Melodic Techno,2,17,12,0,0,0,0,0,0,1,1,0,0
309,158,"hard techno, techno, tekno, hardcore techno, acid techno",57,95,1,0,21,10,30,-3,G Major,4,9B,176.0,Hard Techno,0,20,23,1,1,0,0,0,0,0,0,0,0
310,157,"hard techno, acid techno, techno, tekno, hardcore techno",53,97,0,86,8,0,10,-9,G Major,4,9B,293.0,Hard Techno,0,20,23,1,1,0,0,0,0,0,0,0,0
311,128,"trance, progressive house, electronica, edm, ",62,78,8,3,32,0,30,-9,B Major,4,1B,198.0,Melodic Techno,2,4,7,0,0,0,0,0,0,1,1,0,0
312,150,"techno, hard techno, tekno, gabber, acid techno",73,87,0,10,17,20,30,-6,B Minor,4,10A,271.0,Hard Techno,0,5,0,1,1,0,0,0,0,0,0,0,0
314,152,"techno, hard techno, acid techno, tekno",67,98,0,85,48,0,10,-4,D#/E♭ Minor,4,2A,196.0,Hard Techno,0,13,8,1,1,0,0,0,0,0,0,0,0
315,144,"techno, dub techno, acid techno, minimal techno",73,94,1,85,38,0,10,-6,G Major,4,9B,351.0,Hard Techno,0,20,23,0,1,0,0,0,1,0,0,0,0
316,156,"techno, hard techno, acid techno, tekno",46,100,1,81,16,0,40,-3,G Major,4,9B,396.0,Hard Techno,0,20,23,1,1,0,0,0,0,0,0,0,0
